Car_ID,Brand,Model,Variant_Name,Year,Body_Type,Fuel_Type,Transmission,Price_Lakh,Mileage_kmpl,Engine_CC,Seating_Capacity,Service_Cost_INR,Airbags,ABS,Rear_Camera,Touchscreen,Cruise_Control,Sunroof,Safety_Rating,Brand_Image_Score,Sentiment_Score,Headlight_INR,Backlight_INR,FrontBumper_INR,RearBumper_INR,SideMirror_INR
698,Great Wall,Haval H6,Hybrid AT,2026,SUV,Hybrid,Automatic,30.0,20.0,1499,5,11000,6,Yes,Yes,Yes,Yes,Yes,5,7,0.62,24000,17000,36000,34000,13500
699,Peugeot,3008,Hybrid AT,2026,SUV,Hybrid,Automatic,35.0,19.0,1598,5,12500,6,Yes,Yes,Yes,Yes,Yes,5,7,0.63,26000,18000,39000,37000,15000
700,Peugeot,408,Hybrid Sedan AT,2026,Sedan,Hybrid,Automatic,32.0,20.0,1598,5,12000,6,Yes,Yes,Yes,Yes,Yes,5,7,0.64,25000,17500,37500,35500,14000
701,Maruti Suzuki,Ignis,Alpha AMT,2025,Hatchback,Petrol,Automatic,7.9,20.9,1197,5,5200,4,Yes,Yes,Yes,No,No,3,8,0.60,7500,5000,11000,10000,3800
702,Maruti Suzuki,Celerio,X VXi MT,2025,Hatchback,Petrol,Manual,6.8,26.5,998,5,4800,2,Yes,Yes,Yes,No,No,3,8,0.60,7200,4800,10500,9500,3600
703,Hyundai,Exter,SX Knight MT,2025,SUV,Petrol,Manual,8.8,19.4,1197,5,6500,4,Yes,Yes,Yes,No,No,4,8,0.64,11000,7500,16500,15500,5800
704,Hyundai,i20,Magna Diesel MT,2025,Hatchback,Diesel,Manual,9.9,25.2,1493,5,7200,6,Yes,Yes,Yes,No,No,4,8,0.66,12000,8200,18000,17000,6400
705,Tata Motors,Tiago,XT CNG MT,2025,Hatchback,CNG,Manual,7.5,26.5,1199,5,5200,4,Yes,Yes,Yes,No,No,4,7,0.58,9000,6000,14000,13000,5000
706,Tata Motors,Punch,Adventure Rhythm MT,2025,SUV,Petrol,Manual,8.3,20.1,1199,5,5600,4,Yes,Yes,Yes,No,No,5,7,0.60,9500,6500,15000,14000,5200
707,Mahindra,XUV300,W6 Diesel MT,2025,SUV,Diesel,Manual,11.9,20.0,1497,5,7800,4,Yes,Yes,Yes,No,No,5,7,0.59,14500,10000,21500,20000,7800
708,Mahindra,Thar,Earth Edition MT,2025,SUV,Diesel,Manual,16.5,15.2,2184,4,9800,4,Yes,Yes,Yes,No,No,4,8,0.61,16000,11000,23500,22000,8400
709,Toyota,Glanza,S AMT,2025,Hatchback,Petrol,Automatic,9.1,22.9,1197,5,5600,6,Yes,Yes,Yes,No,No,4,9,0.70,9000,6000,14000,13000,5000
710,Toyota,Urban Cruiser Hyryder,G NeoDrive MT,2025,SUV,Petrol,Manual,13.4,21.1,1462,5,8200,4,Yes,Yes,Yes,Yes,No,4,9,0.74,15500,10800,23000,21500,8200
711,Honda,Amaze,S CVT,2025,Sedan,Petrol,Automatic,8.9,18.3,1199,5,7000,2,Yes,Yes,Yes,No,No,4,8,0.69,11000,7500,16500,15500,5800
712,Honda,City,S MT,2025,Sedan,Petrol,Manual,12.8,17.8,1498,5,8000,4,Yes,Yes,Yes,Yes,No,5,8,0.71,13500,9500,21000,19500,7500
713,Kia,Sonet,HTE Diesel MT,2025,SUV,Diesel,Manual,10.5,24.1,1493,5,7800,4,Yes,Yes,Yes,No,No,4,8,0.64,14000,10000,21500,20000,7800
714,Kia,Carens,Prestige Diesel MT,2025,MPV,Diesel,Manual,14.9,20.7,1493,7,8600,4,Yes,Yes,Yes,Yes,No,4,8,0.65,18000,12500,27000,25500,9500
715,Skoda,Slavia,Ambition MT,2025,Sedan,Petrol,Manual,13.6,20.3,999,5,9400,4,Yes,Yes,Yes,Yes,No,5,7,0.55,15500,10800,23000,21500,8200
716,Skoda,Kushaq,Active MT,2025,SUV,Petrol,Manual,11.5,19.8,999,5,9200,4,Yes,Yes,Yes,Yes,No,5,7,0.55,14500,10000,21500,20000,7800
717,Volkswagen,Virtus,Highline MT,2025,Sedan,Petrol,Manual,13.9,20.8,999,5,9600,4,Yes,Yes,Yes,Yes,No,5,7,0.54,16000,11000,24000,22500,8500
718,Volkswagen,Taigun,Highline MT,2025,SUV,Petrol,Manual,13.2,19.2,999,5,9400,4,Yes,Yes,Yes,Yes,No,5,7,0.54,15500,10800,23000,21500,8200
719,Renault,Kwid,1.0 RXT MT,2025,Hatchback,Petrol,Manual,5.6,22.3,999,5,4500,2,Yes,Yes,Yes,No,No,2,6,0.42,5200,3500,7200,6200,2600
720,Renault,Triber,RXE MT,2025,MPV,Petrol,Manual,6.5,18.2,999,7,5200,2,Yes,Yes,Yes,No,No,4,6,0.45,9000,6000,14000,13000,5000
721,Nissan,Magnite,XE MT,2025,SUV,Petrol,Manual,8.0,20.0,999,5,5200,2,Yes,Yes,Yes,No,No,4,6,0.46,9000,6000,14000,13000,5000
722,MG,Astor,Style MT,2025,SUV,Petrol,Manual,10.8,14.8,1498,5,8600,4,Yes,Yes,Yes,Yes,No,4,7,0.66,16000,11000,24000,22500,8500
723,MG,Hector,Sharp Pro Petrol MT,2025,SUV,Petrol,Manual,17.2,14.2,1451,5,9800,6,Yes,Yes,Yes,Yes,Yes,4,7,0.68,21000,14500,30000,28500,10500
724,Jeep,Compass,Sport Petrol MT,2025,SUV,Petrol,Manual,20.7,14.9,1368,5,10500,6,Yes,Yes,Yes,Yes,Yes,5,8,0.72,22000,15000,32000,30000,12000
725,Citroen,C3,Feel Turbo MT,2025,Hatchback,Petrol,Manual,7.5,19.4,1199,5,5200,2,Yes,Yes,Yes,No,No,3,6,0.50,9000,6000,14000,13000,5000
726,Citroen,C3 Aircross,Feel MT,2025,SUV,Petrol,Manual,11.1,18.3,1199,5,6800,4,Yes,Yes,Yes,No,No,4,6,0.52,14000,10000,22000,20500,8000
727,Isuzu,Mu-X,4x2 Diesel MT,2025,SUV,Diesel,Manual,34.0,13.0,1898,7,13500,6,Yes,Yes,Yes,Yes,Yes,4,7,0.55,30000,20000,45000,42000,17000
728,Force Motors,Gurkha,5 Door MT,2025,SUV,Diesel,Manual,18.5,12.4,2596,7,10000,2,Yes,Yes,Yes,No,No,4,6,0.50,20000,14000,30000,28000,11000
729,Maruti Suzuki,Jimny,Alpha MT,2025,SUV,Petrol,Manual,13.8,16.9,1462,4,6800,6,Yes,Yes,Yes,Yes,No,4,8,0.62,15000,10500,22500,21000,8000
730,Tata Motors,Altroz,Rhythm Petrol MT,2025,Hatchback,Petrol,Manual,7.9,19.3,1199,5,5800,4,Yes,Yes,Yes,No,No,5,7,0.60,10000,7000,16000,15000,5500
731,Mahindra,Bolero,Power Plus MT,2025,SUV,Diesel,Manual,10.2,16.5,2523,7,8200,2,Yes,Yes,Yes,No,No,4,7,0.55,15500,10800,23000,21500,8200
732,Toyota,Fortuner,4x2 Diesel MT,2025,SUV,Diesel,Manual,34.5,14.4,2755,7,14500,7,Yes,Yes,Yes,Yes,Yes,5,9,0.80,46000,31000,62000,58000,26000
733,Hyundai,Tucson,Platinum Diesel AT,2025,SUV,Diesel,Automatic,32.0,16.4,1999,5,12500,6,Yes,Yes,Yes,Yes,Yes,5,8,0.70,28000,19000,42000,40000,16500
734,Kia,Sportage,Petrol AT,2025,SUV,Petrol,Automatic,34.0,14.5,1598,5,13500,6,Yes,Yes,Yes,Yes,Yes,5,8,0.70,30000,20000,45000,42000,17000
735,Skoda,Kodiaq,Style AT,2025,SUV,Petrol,Automatic,39.5,12.8,1984,7,15000,8,Yes,Yes,Yes,Yes,Yes,5,8,0.66,32000,22000,48000,45000,19000
736,Volkswagen,Tiguan,Comfortline AT,2025,SUV,Petrol,Automatic,34.5,12.6,1984,5,14500,8,Yes,Yes,Yes,Yes,Yes,5,8,0.65,30000,20000,45000,42000,17000
737,MG,Gloster,Sharp 4x4 AT,2025,SUV,Diesel,Automatic,41.0,12.0,1996,7,15000,6,Yes,Yes,Yes,Yes,Yes,5,7,0.70,35000,25000,52000,49000,21000
738,Jeep,Meridian,Limited Diesel MT,2025,SUV,Diesel,Manual,32.0,16.2,1956,7,14000,6,Yes,Yes,Yes,Yes,Yes,5,8,0.71,28000,19000,42000,39500,16500
739,Lexus,UX 250h,Base AT,2025,SUV,Hybrid,Automatic,41.5,23.0,1987,5,17000,10,Yes,Yes,Yes,Yes,Yes,5,10,0.84,42000,30000,65000,60000,26000
740,Volvo,C40 Recharge,EV AT,2025,SUV,Electric,Automatic,59.0,0.0,0,5,17500,8,Yes,Yes,Yes,Yes,Yes,5,8,0.82,48000,35000,72000,68000,30000
741,BMW,2 Series Gran Coupe,220i AT,2025,Sedan,Petrol,Automatic,44.0,14.8,1998,5,16000,8,Yes,Yes,Yes,Yes,Yes,5,9,0.85,42000,30000,65000,60000,26000
742,Audi,Q3 Sportback,Technology AT,2025,SUV,Petrol,Automatic,58.0,15.0,1984,5,18000,8,Yes,Yes,Yes,Yes,Yes,5,9,0.84,48000,35000,72000,68000,30000
743,Mercedes-Benz,CLA,200 AT,2025,Sedan,Petrol,Automatic,43.0,15.0,1332,5,17000,8,Yes,Yes,Yes,Yes,Yes,5,9,0.85,45000,33000,70000,66000,28000
744,Porsche,Cayenne Coupe,Base AT,2025,SUV,Petrol,Automatic,145.0,10.8,2995,5,32000,10,Yes,Yes,Yes,Yes,Yes,5,9,0.93,90000,70000,140000,135000,56000
745,Mini,Countryman EV,Electric AT,2025,SUV,Electric,Automatic,54.0,0.0,0,5,17000,6,Yes,Yes,Yes,Yes,Yes,4,8,0.79,45000,32000,70000,66000,28000
746,BYD,Seal,Dynamic EV,2025,Sedan,Electric,Automatic,38.0,0.0,0,5,12500,8,Yes,Yes,Yes,Yes,Yes,5,8,0.71,26000,18000,39000,37000,15000
747,BYD,Atto 3,Dynamic EV,2025,SUV,Electric,Automatic,30.0,0.0,0,5,11500,7,Yes,Yes,Yes,Yes,Yes,5,8,0.70,24000,17000,36000,34000,13500
748,Tata Motors,Nexon EV,Empowered Plus,2025,SUV,Electric,Automatic,19.5,0.0,0,5,9000,6,Yes,Yes,Yes,Yes,Yes,5,7,0.63,19000,13500,28500,27000,10000
749,Mahindra,XUV400 EV,EC Pro,2025,SUV,Electric,Automatic,15.9,0.0,0,5,7800,6,Yes,Yes,Yes,Yes,No,5,7,0.61,16500,11500,24500,23000,8800
750,Hyundai,Kona Electric,Base,2025,SUV,Electric,Automatic,23.8,0.0,0,5,9500,6,Yes,Yes,Yes,Yes,Yes,5,8,0.66,20500,14500,30500,29000,10800
751,Audi,A4,Premium AT,2025,Sedan,Petrol,Automatic,42.0,17.4,1984,5,16000,8,Yes,Yes,Yes,Yes,Yes,5,9,0.82,42000,30000,65000,60000,26000
752,Audi,Q3,Premium Plus AT,2025,SUV,Petrol,Automatic,49.5,15.3,1984,5,17500,8,Yes,Yes,Yes,Yes,Yes,5,9,0.83,46000,33000,70000,66000,28000
753,Audi,Q5,Technology AT,2025,SUV,Petrol,Automatic,58.5,13.5,1984,5,19500,8,Yes,Yes,Yes,Yes,Yes,5,9,0.85,52000,38000,80000,76000,32000
754,BMW,3 Series,330i Sport AT,2025,Sedan,Petrol,Automatic,47.0,16.1,1998,5,17000,8,Yes,Yes,Yes,Yes,Yes,5,9,0.86,50000,36000,76000,72000,30000
755,BMW,3 Series,330Li M Sport,2025,Sedan,Petrol,Automatic,59.0,16.1,1998,5,18000,8,Yes,Yes,Yes,Yes,Yes,5,9,0.87,52000,38000,78000,74000,31000
756,BMW,X1,sDrive18d AT,2025,SUV,Diesel,Automatic,50.5,20.4,1995,5,16500,8,Yes,Yes,Yes,Yes,Yes,5,9,0.84,44000,32000,68000,64000,28000
757,BMW,X3,xDrive20d AT,2025,SUV,Diesel,Automatic,58.0,16.5,1995,5,19000,8,Yes,Yes,Yes,Yes,Yes,5,9,0.86,52000,38000,80000,76000,32000
758,Mercedes-Benz,C-Class,C 200 Progressive AT,2025,Sedan,Petrol,Automatic,56.0,16.9,1496,5,18500,8,Yes,Yes,Yes,Yes,Yes,5,9,0.86,52000,38000,78000,74000,31000
759,Mercedes-Benz,GLA,220d 4MATIC AT,2025,SUV,Diesel,Automatic,52.0,18.9,1993,5,17500,8,Yes,Yes,Yes,Yes,Yes,5,9,0.84,46000,33000,70000,66000,28000
760,Mercedes-Benz,GLC,220d AT,2025,SUV,Diesel,Automatic,59.8,16.1,1950,5,20500,8,Yes,Yes,Yes,Yes,Yes,5,9,0.87,54000,40000,82000,78000,33000
761,Volvo,XC40,B4 Ultimate AT,2025,SUV,Petrol,Automatic,54.5,16.7,1969,5,17500,8,Yes,Yes,Yes,Yes,Yes,5,8,0.81,47000,34000,72000,68000,30000
762,Volvo,S60,B5 Ultimate AT,2025,Sedan,Petrol,Automatic,55.0,17.8,1969,5,17000,8,Yes,Yes,Yes,Yes,Yes,5,8,0.80,48000,35000,72000,68000,30000
763,Lexus,UX 300e,EV AT,2025,SUV,Electric,Automatic,52.0,0.0,0,5,18000,10,Yes,Yes,Yes,Yes,Yes,5,10,0.85,45000,33000,70000,66000,28000
764,Lexus,ES 300h,Exquisite AT,2025,Sedan,Hybrid,Automatic,59.5,22.0,2487,5,18000,10,Yes,Yes,Yes,Yes,Yes,5,10,0.85,52000,38000,78000,74000,32000
765,Jaguar,XE,R-Dynamic SE AT,2025,Sedan,Petrol,Automatic,51.0,13.8,1997,5,19000,8,Yes,Yes,Yes,Yes,Yes,5,8,0.78,50000,36000,76000,72000,30000
766,Jaguar,F-Pace,Prestige AT,2025,SUV,Petrol,Automatic,59.0,14.0,1997,5,22000,8,Yes,Yes,Yes,Yes,Yes,5,8,0.81,58000,44000,88000,84000,36000
767,Land Rover,Range Rover Evoque,S AT,2025,SUV,Petrol,Automatic,59.8,15.0,1997,5,23000,8,Yes,Yes,Yes,Yes,Yes,5,9,0.86,62000,48000,95000,90000,38000
768,Mini,Countryman,Cooper S AT,2025,SUV,Petrol,Automatic,54.0,14.3,1998,5,17000,6,Yes,Yes,Yes,Yes,Yes,4,8,0.79,45000,32000,70000,66000,28000
769,Mini,Electric,SE AT,2025,Hatchback,Electric,Automatic,47.5,0.0,0,4,16000,6,Yes,Yes,Yes,Yes,No,4,8,0.78,42000,30000,65000,60000,26000
770,Skoda,Superb,L&K AT,2025,Sedan,Petrol,Automatic,39.0,15.1,1984,5,13500,8,Yes,Yes,Yes,Yes,Yes,5,8,0.62,32000,22000,48000,45000,19000
771,Skoda,Kodiaq,Style AT,2025,SUV,Petrol,Automatic,41.5,12.8,1984,7,15000,8,Yes,Yes,Yes,Yes,Yes,5,8,0.66,32000,22000,48000,45000,19000
772,Volkswagen,Tiguan,Allspace AT,2025,SUV,Petrol,Automatic,44.5,12.6,1984,7,14500,8,Yes,Yes,Yes,Yes,Yes,5,8,0.65,30000,20000,45000,42000,17000
773,Volkswagen,ID.4,Pro EV,2025,SUV,Electric,Automatic,55.0,0.0,0,5,17000,8,Yes,Yes,Yes,Yes,Yes,5,8,0.71,35000,26000,54000,51000,22000
774,Hyundai,Ioniq 5,Premium EV,2025,SUV,Electric,Automatic,46.0,0.0,0,5,14000,6,Yes,Yes,Yes,Yes,Yes,5,9,0.75,28000,19000,42000,40000,16500
775,Kia,EV6,GT Line RWD,2025,SUV,Electric,Automatic,44.5,0.0,0,5,14500,8,Yes,Yes,Yes,Yes,Yes,5,9,0.76,30000,21000,46000,44000,18000
776,BYD,Seal,Premium EV,2025,Sedan,Electric,Automatic,41.0,0.0,0,5,13500,8,Yes,Yes,Yes,Yes,Yes,5,8,0.71,27000,18500,40500,38500,15500
777,BYD,Atto 3,Extended Range EV,2025,SUV,Electric,Automatic,36.0,0.0,0,5,12000,7,Yes,Yes,Yes,Yes,Yes,5,8,0.70,25000,17500,37500,35500,14000
778,Toyota,Camry,Hybrid AT,2025,Sedan,Hybrid,Automatic,46.5,19.1,2487,5,15000,9,Yes,Yes,Yes,Yes,Yes,5,9,0.80,30000,20000,45000,42000,17000
779,Toyota,Fortuner,GR-S Diesel AT,2025,SUV,Diesel,Automatic,50.0,14.2,2755,7,15500,7,Yes,Yes,Yes,Yes,Yes,5,9,0.80,48000,33000,65000,61000,28000
780,Jeep,Compass,Model S Diesel AT,2025,SUV,Diesel,Automatic,41.5,16.2,1956,5,13000,6,Yes,Yes,Yes,Yes,Yes,5,8,0.72,26000,18000,39000,37000,15000
781,MG,Gloster,Sharp AT,2025,SUV,Diesel,Automatic,38.5,12.0,1996,7,14500,6,Yes,Yes,Yes,Yes,Yes,5,7,0.69,32000,22000,48000,45000,19000
782,MG,ZS EV,Exclusive Plus,2025,SUV,Electric,Automatic,23.0,0.0,0,5,9500,6,Yes,Yes,Yes,Yes,Yes,5,8,0.70,20000,14500,30000,28500,10500
783,Volvo,C40 Recharge,EV AT,2025,SUV,Electric,Automatic,59.0,0.0,0,5,17500,8,Yes,Yes,Yes,Yes,Yes,5,8,0.82,48000,35000,72000,68000,30000
784,BMW,iX1,xDrive30 EV,2025,SUV,Electric,Automatic,67.0,0.0,0,5,18000,8,Yes,Yes,Yes,Yes,Yes,5,9,0.87,38000,26000,58000,55000,23000
785,Audi,Q4 e-tron,50 quattro EV,2025,SUV,Electric,Automatic,72.0,0.0,0,5,19000,8,Yes,Yes,Yes,Yes,Yes,5,9,0.88,42000,30000,65000,60000,26000
786,Mercedes-Benz,EQB,350 4MATIC EV,2025,SUV,Electric,Automatic,77.0,0.0,0,7,19500,9,Yes,Yes,Yes,Yes,Yes,5,9,0.87,42000,30000,63000,60000,25500
787,Volvo,XC40 Recharge,EV Twin,2025,SUV,Electric,Automatic,56.9,0.0,0,5,18000,8,Yes,Yes,Yes,Yes,Yes,5,8,0.82,47000,34000,72000,68000,30000
788,BMW,5 Series,530i M Sport,2025,Sedan,Petrol,Automatic,74.0,14.8,1998,5,20000,8,Yes,Yes,Yes,Yes,Yes,5,9,0.87,56000,42000,85000,80000,34000
789,Mercedes-Benz,E-Class,E 220d AT,2025,Sedan,Diesel,Automatic,78.0,16.1,1950,5,21000,8,Yes,Yes,Yes,Yes,Yes,5,9,0.88,58000,44000,88000,84000,36000
790,Jaguar,XF,R-Dynamic SE AT,2025,Sedan,Petrol,Automatic,72.0,14.4,1997,5,21000,8,Yes,Yes,Yes,Yes,Yes,5,8,0.80,56000,42000,85000,80000,34000
791,Audi,A6,Technology AT,2025,Sedan,Petrol,Automatic,62.0,14.1,1984,5,18000,8,Yes,Yes,Yes,Yes,Yes,5,9,0.84,48000,35000,72000,68000,30000
792,Land Rover,Discovery Sport,Dynamic SE AT,2025,SUV,Petrol,Automatic,65.0,14.6,1997,5,22500,8,Yes,Yes,Yes,Yes,Yes,5,9,0.85,60000,46000,92000,88000,37000
793,Lexus,NX 350h,Premium AT,2025,SUV,Hybrid,Automatic,68.0,20.0,2487,5,19000,10,Yes,Yes,Yes,Yes,Yes,5,10,0.86,56000,42000,85000,80000,34000
794,Volvo,XC60,B6 Ultimate AT,2025,SUV,Petrol,Automatic,69.0,15.2,1969,5,19500,8,Yes,Yes,Yes,Yes,Yes,5,8,0.83,53000,39000,82000,78000,33000
795,Jeep,Grand Cherokee,Limited AT,2025,SUV,Petrol,Automatic,60.0,12.0,1995,5,22000,8,Yes,Yes,Yes,Yes,Yes,5,8,0.74,58000,44000,88000,84000,36000
796,Mini,Countryman EV,Electric AT,2025,SUV,Electric,Automatic,54.0,0.0,0,5,17000,6,Yes,Yes,Yes,Yes,Yes,4,8,0.79,45000,32000,70000,66000,28000
797,BYD,Sealion 7,EV AWD,2025,SUV,Electric,Automatic,55.0,0.0,0,5,15000,8,Yes,Yes,Yes,Yes,Yes,5,8,0.72,30000,22000,48000,45000,19000
798,BYD,Han,EV AWD,2025,Sedan,Electric,Automatic,59.0,0.0,0,5,17000,8,Yes,Yes,Yes,Yes,Yes,5,8,0.73,32000,23000,50000,47000,20000
799,Toyota,Crown,Hybrid AT,2025,Sedan,Hybrid,Automatic,58.0,22.0,2487,5,15000,8,Yes,Yes,Yes,Yes,Yes,5,9,0.78,32000,23000,50000,47000,20000
800,Hyundai,Palisaade,Diesel AT,2025,SUV,Diesel,Automatic,49.5,14.0,2199,7,15500,8,Yes,Yes,Yes,Yes,Yes,5,8,0.70,35000,25000,52000,49000,21000
801,Tesla,Model 3,Long Range AWD,2025,Sedan,Electric,Automatic,60.0,0.0,0,5,18000,8,Yes,Yes,Yes,Yes,Yes,5,9,0.88,52000,38000,78000,74000,32000
802,Tesla,Model Y,Long Range AWD,2025,SUV,Electric,Automatic,65.0,0.0,0,5,19000,8,Yes,Yes,Yes,Yes,Yes,5,9,0.89,55000,40000,82000,78000,33000
803,Tesla,Model S,Plaid,2025,Sedan,Electric,Automatic,135.0,0.0,0,5,30000,10,Yes,Yes,Yes,Yes,Yes,5,9,0.92,90000,70000,140000,135000,56000
804,Tesla,Model X,Plaid AWD,2025,SUV,Electric,Automatic,150.0,0.0,0,6,32000,10,Yes,Yes,Yes,Yes,Yes,5,9,0.93,98000,76000,150000,145000,60000
805,Porsche,Taycan,4S EV,2025,Sedan,Electric,Automatic,165.0,0.0,0,4,35000,10,Yes,Yes,Yes,Yes,Yes,5,9,0.94,100000,78000,160000,155000,65000
806,Porsche,Taycan Cross Turismo,4 EV,2025,Wagon,Electric,Automatic,170.0,0.0,0,5,36000,10,Yes,Yes,Yes,Yes,Yes,5,9,0.94,105000,82000,165000,160000,68000
807,BMW,i4,M50 EV,2025,Sedan,Electric,Automatic,80.0,0.0,0,5,22000,8,Yes,Yes,Yes,Yes,Yes,5,9,0.88,65000,48000,98000,93000,40000
808,BMW,iX,xDrive50,2025,SUV,Electric,Automatic,125.0,0.0,0,5,30000,10,Yes,Yes,Yes,Yes,Yes,5,9,0.91,90000,70000,140000,135000,56000
809,BMW,i7,xDrive60,2025,Sedan,Electric,Automatic,205.0,0.0,0,5,38000,10,Yes,Yes,Yes,Yes,Yes,5,9,0.94,120000,90000,180000,175000,75000
810,Mercedes-Benz,EQS,580 4MATIC,2025,Sedan,Electric,Automatic,170.0,0.0,0,5,35000,10,Yes,Yes,Yes,Yes,Yes,5,9,0.94,110000,85000,170000,165000,70000
811,Mercedes-Benz,EQE,500 4MATIC,2025,Sedan,Electric,Automatic,140.0,0.0,0,5,32000,10,Yes,Yes,Yes,Yes,Yes,5,9,0.93,100000,78000,160000,155000,65000
812,Mercedes-Benz,EQS SUV,580 4MATIC,2025,SUV,Electric,Automatic,180.0,0.0,0,7,36000,10,Yes,Yes,Yes,Yes,Yes,5,9,0.95,115000,90000,175000,170000,72000
813,Audi,e-tron GT,RS Quattro,2025,Sedan,Electric,Automatic,195.0,0.0,0,4,36000,10,Yes,Yes,Yes,Yes,Yes,5,9,0.93,120000,95000,185000,180000,76000
814,Audi,Q8 e-tron,55 Quattro,2025,SUV,Electric,Automatic,125.0,0.0,0,5,30000,10,Yes,Yes,Yes,Yes,Yes,5,9,0.91,90000,70000,140000,135000,56000
815,Jaguar,I-Pace,HSE EV,2025,SUV,Electric,Automatic,125.0,0.0,0,5,29000,10,Yes,Yes,Yes,Yes,Yes,5,8,0.85,85000,65000,130000,125000,52000
816,Volvo,EX90,Ultra EV,2025,SUV,Electric,Automatic,130.0,0.0,0,7,31000,10,Yes,Yes,Yes,Yes,Yes,5,8,0.86,90000,70000,140000,135000,56000
817,Volvo,EM90,EV MPV,2025,MPV,Electric,Automatic,150.0,0.0,0,6,33000,10,Yes,Yes,Yes,Yes,Yes,5,8,0.87,95000,75000,150000,145000,60000
818,Lexus,RZ 450e,AWD EV,2025,SUV,Electric,Automatic,110.0,0.0,0,5,28000,10,Yes,Yes,Yes,Yes,Yes,5,10,0.88,85000,65000,130000,125000,52000
819,Genesis,GV60,Performance EV,2025,SUV,Electric,Automatic,95.0,0.0,0,5,26000,10,Yes,Yes,Yes,Yes,Yes,5,9,0.84,80000,60000,120000,115000,48000
820,Genesis,G80 Electrified,EV,2025,Sedan,Electric,Automatic,135.0,0.0,0,5,32000,10,Yes,Yes,Yes,Yes,Yes,5,9,0.86,95000,75000,150000,145000,60000
821,Genesis,GV70 Electrified,AWD EV,2025,SUV,Electric,Automatic,125.0,0.0,0,5,30000,10,Yes,Yes,Yes,Yes,Yes,5,9,0.85,90000,70000,140000,135000,56000
822,Lucid,Air,Grand Touring,2025,Sedan,Electric,Automatic,210.0,0.0,0,5,40000,10,Yes,Yes,Yes,Yes,Yes,5,9,0.95,130000,100000,200000,195000,85000
823,Rivian,R1S,Adventure EV,2025,SUV,Electric,Automatic,180.0,0.0,0,7,38000,10,Yes,Yes,Yes,Yes,Yes,5,9,0.90,120000,95000,185000,180000,76000
824,Rivian,R1T,Adventure EV,2025,Pickup,Electric,Automatic,170.0,0.0,0,5,37000,10,Yes,Yes,Yes,Yes,Yes,5,9,0.90,115000,90000,175000,170000,72000
825,Fisker,Ocean,Extreme EV,2025,SUV,Electric,Automatic,85.0,0.0,0,5,24000,8,Yes,Yes,Yes,Yes,Yes,5,8,0.82,70000,52000,105000,100000,42000
826,BYD,Yangwang U9,Electric Hypercar,2025,Coupe,Electric,Automatic,250.0,0.0,0,2,45000,10,Yes,Yes,Yes,Yes,Yes,5,9,0.96,150000,120000,220000,215000,95000
827,BYD,Yangwang U8,EV SUV,2025,SUV,Electric,Automatic,180.0,0.0,0,5,38000,10,Yes,Yes,Yes,Yes,Yes,5,9,0.90,120000,95000,185000,180000,76000
828,XPeng,G9,Performance EV,2025,SUV,Electric,Automatic,90.0,0.0,0,5,25000,8,Yes,Yes,Yes,Yes,Yes,5,8,0.82,72000,54000,108000,102000,43000
829,NIO,ET7,Performance EV,2025,Sedan,Electric,Automatic,110.0,0.0,0,5,28000,10,Yes,Yes,Yes,Yes,Yes,5,9,0.87,85000,65000,130000,125000,52000
830,NIO,ES8,Signature EV,2025,SUV,Electric,Automatic,125.0,0.0,0,6,30000,10,Yes,Yes,Yes,Yes,Yes,5,9,0.88,90000,70000,140000,135000,56000
831,Rolls-Royce,Spectre,EV,2025,Coupe,Electric,Automatic,750.0,0.0,0,4,100000,10,Yes,Yes,Yes,Yes,Yes,5,10,0.99,350000,280000,500000,490000,220000
832,Bentley,Bentayga EWB,Hybrid EV,2025,SUV,Hybrid,Automatic,420.0,12.0,2995,5,65000,10,Yes,Yes,Yes,Yes,Yes,5,10,0.98,200000,160000,300000,290000,130000
833,Bentley,Continental GT Speed,Hybrid,2025,Coupe,Hybrid,Automatic,450.0,10.0,3996,4,70000,10,Yes,Yes,Yes,Yes,Yes,5,10,0.98,220000,180000,350000,340000,150000
834,Lamborghini,Revuelto,Hybrid V12,2025,Coupe,Hybrid,Automatic,880.0,6.5,6498,2,120000,10,Yes,Yes,Yes,Yes,Yes,5,10,0.99,400000,320000,600000,580000,260000
835,Ferrari,296 GTB,Hybrid,2025,Coupe,Hybrid,Automatic,540.0,8.0,2992,2,90000,10,Yes,Yes,Yes,Yes,Yes,5,10,0.99,300000,240000,450000,440000,200000
836,Ferrari,Purosangue,V12 AWD,2025,SUV,Petrol,Automatic,1050.0,6.0,6496,4,150000,10,Yes,Yes,Yes,Yes,Yes,5,10,0.99,450000,360000,700000,680000,300000
837,Aston Martin,DBX707,AWD,2025,SUV,Petrol,Automatic,480.0,7.5,3982,5,80000,10,Yes,Yes,Yes,Yes,Yes,5,10,0.97,250000,200000,380000,370000,160000
838,Aston Martin,Valhalla,Hybrid Hypercar,2025,Coupe,Hybrid,Automatic,1200.0,5.0,3982,2,180000,10,Yes,Yes,Yes,Yes,Yes,5,10,0.99,500000,420000,800000,780000,350000
839,McLaren,Artura,Hybrid,2025,Coupe,Hybrid,Automatic,550.0,7.0,2993,2,95000,10,Yes,Yes,Yes,Yes,Yes,5,10,0.99,300000,240000,450000,440000,200000
